hgnc_symbol	Compartments.Score	LOCATE_score	GO.score	Uniprot.Score	Goldstd.Score	Goldstd_result	NEG.control
3082	CD36	0	0	1	0	0	no	1
3083	PLCG2	0	0	1	0	1	YES	0
3084	DDX5	0	0	1	0	0	no	1
3085	TCP1	0	0	1	0	0	no	0
3086	ALOX12	0	0	1	0	0	no	1
3087	RPL35A	0	0	1	0	0	no	0
3088	ITGB5	0	0	1	0	0	no	1
3089	ARF4	0	0	1	0	0	no	0
3090	CD22	0	0	1	0	0	no	0
3091	CSRP1	0	0	1	0	0	no	0
3092	ACO1	0	0	1	0	0	no	1
3093	ABCB4	0	0	1	0	0	no	1
3094	TNFAIP3	0	0	1	0	1	YES	0
3095	NT5E	0	0	1	0	0	no	1
3096	RYR1	0	0	1	0	1	YES	0
3097	TGM2	0	0	1	0	0	no	1
3098	IGHV1-2	0	0	1	1	0	no	0
3099	MPST	0	0	1	0	0	no	1
3100	TARS	0	0	1	0	0	no	1
3101	CD82	0	0	1	0	1	YES	0
3102	AOAH	0	0	1	1	0	no	0
3103	PSMB8	0	0	1	0	1	YES	0
3104	PSMB9	0	0	1	0	0	no	1
3105	PSMB4	0	0	1	0	0	no	1
3106	PSMB6	0	0	1	0	0	no	1
3107	PSMB5	0	0	1	0	0	no	1
3108	GNA11	0	0	1	0	0	no	0
3109	PBLD	0	0	1	0	1	YES	0
3110	BLVRB	0	0	1	0	0	no	1
3111	PRDX5	0	0	1	0	0	no	1
3112	RPL12	0	0	1	0	0	no	1
3113	PEBP1	0	0	1	0	0	no	1
3114	SLC5A2	0	0	1	0	0	no	0
3115	DNAJA1	0	0	1	0	0	no	1
3116	HPD	0	0	1	0	0	no	1
3117	LSP1	0	0	1	0	0	no	1
3118	SHMT2	0	0	1	0	0	no	1
3119	CTNNB1	0	0	1	0	0	no	1
3120	PHB	0	0	1	0	1	YES	0
3121	RDX	0	0	1	0	0	no	1
3122	RFC1	0	0	1	0	0	no	1
3123	RPL22	0	0	1	0	0	no	1
3124	SPR	0	0	1	0	0	no	1
3125	MYH9	0	0	1	0	0	no	1
3126	MYH10	0	0	1	0	0	no	1
3127	GNAL	0	0	1	0	0	no	1
3128	CCT6A	0	0	1	0	0	no	1
3129	CD79B	0	0	1	0	0	no	1
3130	SLC1A1	0	0	1	0	0	no	0
3131	SLC1A4	0	0	1	0	0	no	1
3132	PAFAH1B1	0	0	1	0	0	no	1
3133	NAMPT	0	0	1	1	1	YES	0
3134	GRIA4	0	0	1	0	0	no	0
3135	PRRC2A	0	0	1	0	0	no	1
3136	GSS	0	0	1	0	0	no	1
3137	CCT5	0	0	1	0	0	no	1
3138	KRT6C	0	0	1	0	0	no	1
3139	IDH2	0	0	1	0	0	no	1
3140	HNMT	0	0	1	0	0	no	0
3141	GNAQ	0	0	1	0	0	no	1
3142	GNG4	0	0	1	0	0	no	0
3143	ST13	0	0	1	0	0	no	1
3144	VASP	0	0	1	0	1	YES	0
3145	DNM2	0	0	1	0	0	no	1
3146	ARHGDIB	0	0	1	0	0	no	1
3147	PTTG1IP	0	0	1	0	0	no	1
3148	NAPA	0	0	1	0	0	no	1
3149	SEC13	0	0	1	0	1	YES	0
3150	MARS	0	0	1	0	0	no	1
3151	HIST1H2BD	0	0	1	0	0	no	1
3152	ARPC4	0	0	1	0	0	no	0
3153	RAC3	0	0	1	0	0	no	0
3154	HNRNPK	0	0	1	0	0	no	1
3155	RPS29	0	0	1	0	0	no	1
3156	BASP1	0	0	1	0	0	no	1
3157	RBP5	0	0	1	0	1	YES	0
3158	SLC25A3	0	0	1	0	0	no	1
3159	DNM1	0	0	1	0	0	no	1
3160	PRKCZ	0	0	1	0	0	no	1
3161	ZP2	0	0	1	1	0	no	0
3162	PRDX1	0	0	1	0	0	no	1
3163	CKAP4	0	0	1	0	0	no	1
3164	ENPEP	0	0	1	0	0	no	1
3165	BAX	0	0	1	0	0	no	0
3166	SLC3A1	0	0	1	0	0	no	1
3167	CD47	0	0	1	0	1	YES	0
3168	ACSM1	0	0	1	0	0	no	0
3169	MGAT5	0	0	1	0	0	no	0
3170	BST2	0	0	1	0	0	no	1
3171	PTPRJ	0	0	1	0	0	no	0
3172	PTPN13	0	0	1	0	0	no	1
3173	EPS8	0	0	1	0	0	no	1
3174	TRIP10	0	0	1	0	1	YES	0
3175	SLC1A5	0	0	1	0	0	no	1
3176	UBE2V2	0	0	1	0	0	no	1
3177	NEDD8	0	0	1	0	0	no	1
3178	ADIRF	0	0	1	0	0	no	1
3179	RALGAPA2	0	0	1	0	0	no	1
3180	GRIPAP1	0	0	1	0	1	YES	0
3181	SLC44A4	0	0	1	0	0	no	0
3182	CYBRD1	0	0	1	0	0	no	1
3183	MEST	0	0	1	0	0	no	1
3184	ZCCHC11	0	0	1	0	0	no	1
3185	SLC6A19	0	0	1	0	0	no	1
3186	RIPOR1	0	0	1	0	0	no	1
3187	TUBA1A	0	0	1	0	0	no	1
3188	H2AFV	0	0	1	0	0	no	0
3189	CYFIP1	0	0	1	0	0	no	0
3190	NDUFAF7	0	0	1	0	0	no	0
3191	TAOK1	0	0	1	0	1	YES	0
3192	GSTA5	0	0	1	0	0	no	1
3193	CPNE8	0	0	1	0	0	no	0
3194	SLITRK4	0	0	1	0	0	no	1
3195	KLHL34	0	0	1	0	0	no	0
3196	RUSC2	0	0	1	0	0	no	0
3197	GPD1L	0	0	1	0	0	no	0
3198	SLC35F6	0	0	1	0	1	YES	0
3199	SLC22A8	0	0	1	0	0	no	0
3200	NT5C	0	0	1	0	0	no	1
3201	ZDHHC1	0	0	1	0	0	no	1
3202	BRK1	0	0	1	0	1	YES	0
3203	MITD1	0	0	1	0	1	YES	0
3204	SLC44A1	0	0	1	0	0	no	1
3205	SLC13A3	0	0	1	0	0	no	1
3206	SYNE2	0	0	1	0	0	no	1
3207	CNKSR2	0	0	1	0	0	no	1
3208	CPA5	0	0	1	1	0	no	1
3209	SLC5A5	0	0	1	0	0	no	0
3210	AP2M1	0	0	1	0	0	no	1
3211	ZNF486	0	0	1	0	0	no	0
3212	HIST1H2AA	0	0	1	0	0	no	0
3213	POP1	0	0	1	0	0	no	1
3214	DNAJC7	0	0	1	0	0	no	1
3215	COPS8	0	0	1	0	0	no	1
3216	CHP1	0	0	1	0	1	YES	0
3217	EGFL8	0	0	1	1	1	YES	0
3218	H2AFJ	0	0	1	0	0	no	0
3219	PTPN23	0	0	1	0	0	no	1
3220	RHOF	0	0	1	0	0	no	1
3221	NPHS2	0	0	1	0	0	no	0
3222	OLFML3	0	0	1	1	1	YES	0
3223	SH3BP4	0	0	1	0	0	no	0
3224	VPS4A	0	0	1	0	0	no	0
3225	GSTK1	0	0	1	0	0	no	1
3226	MYO5A	0	0	1	0	0	no	1
3227	HYOU1	0	0	1	0	0	no	0
3228	SAMM50	0	0	1	0	0	no	1
3229	PCDHGB5	0	0	1	0	1	YES	0
3230	F11R	0	0	1	0	1	YES	0
3231	SLC5A10	0	0	1	0	0	no	0
3232	WASL	0	0	1	0	0	no	1
3233	PIK3C2A	0	0	1	0	0	no	1
3234	STX7	0	0	1	0	0	no	1
3235	CCL16	0	0	1	1	0	no	0
3236	CAPN5	0	0	1	0	0	no	0
3237	PEX1	0	0	1	0	0	no	1
3238	MGRN1	0	0	1	0	0	no	0
3239	SIPA1L3	0	0	1	0	0	no	1
3240	ZFC3H1	0	0	1	0	0	no	1
3241	KIAA0556	0	0	1	0	0	no	1
3242	B4GALT3	0	0	1	0	0	no	1
3243	GMDS	0	0	1	0	0	no	0
3244	TSPAN1	0	0	1	0	1	YES	0
3245	TSPAN3	0	0	1	0	0	no	1
3246	PDE8A	0	0	1	0	0	no	1
3247	CBR3	0	0	1	0	0	no	1
3248	CIB2	0	0	1	0	0	no	0
3249	ALDH1L1	0	0	1	0	0	no	1
3250	TMEM63A	0	0	1	0	1	YES	0
3251	SLITRK3	0	0	1	0	0	no	1
3252	CLSTN1	0	0	1	0	0	no	0
3253	AKR7A3	0	0	1	0	0	no	1
3254	CRYAB	0	0	1	0	0	no	1
3255	KRT14	0	0	1	0	0	no	1
3256	KRT6A	0	0	1	0	0	no	1
3257	PRNP	0	0	1	0	1	YES	0
3258	GNAI2	0	0	1	0	0	no	1
3259	HIST1H2AB	0	0	1	0	0	no	0
3260	HIST1H2AE	0	0	1	0	0	no	1
3261	ALDOB	0	0	1	0	0	no	0
3262	PFN1	0	0	1	0	0	no	1
3263	BPGM	0	0	1	0	0	no	1
3264	RHOC	0	0	1	0	0	no	0
3265	RPSA	0	0	1	0	0	no	1
3266	ENO2	0	0	1	0	0	no	1
3267	GSTA2	0	0	1	0	0	no	1
3268	SCGB1C2	0	0	1	1	0	no	0
3269	IGLC2	0	0	1	1	0	no	0
3270	IGLC3	0	0	1	1	0	no	0
3271	IGHD1-1	0	0	1	1	0	no	0
3272	CALM1	0	0	1	0	1	YES	0
3273	SLURP2	0	0	1	1	0	no	0
3274	DEFB130B	0	0	1	1	0	no	0
3275	DEFB130A	0	0	1	1	0	no	0
3276	ANXA3	0	0	1	0	0	no	1
3277	SI	0	0	1	0	0	no	0
3278	H2AFX	0	0	1	0	0	no	1
3279	MYL12A	0	0	1	0	0	no	1
3280	NCL	0	0	1	0	0	no	1
3281	GGT1	0	0	1	0	1	YES	0
3282	ACP1	0	0	1	0	0	no	1
3283	MGAT1	0	0	1	0	0	no	0
3284	PTBP1	0	0	1	0	0	no	1
3285	YWHAQ	0	0	1	0	0	no	1
3286	CRABP2	0	0	1	0	0	no	1
3287	TKT	0	0	1	0	0	no	1
3288	DSG3	0	0	1	0	0	no	0
3289	CTH	0	0	1	0	0	no	0
3290	ICAM3	0	0	1	0	0	no	1
3291	CD70	0	0	1	0	0	no	1
3292	NTF4	0	0	1	1	0	no	1
3293	SHMT1	0	0	1	0	0	no	1
3294	EPHX2	0	0	1	0	0	no	1
3295	HSPA1L	0	0	1	0	1	YES	0
3296	MPI	0	0	1	0	0	no	1
3297	MDH2	0	0	1	0	0	no	1
3298	ENTPD1	0	0	1	0	0	no	1
3299	GALK1	0	0	1	0	0	no	1
3300	SSR4	0	0	1	0	0	no	0
3301	CYP2J2	0	0	1	0	0	no	0
3302	USP14	0	0	1	0	0	no	1
3303	AK2	0	0	1	0	0	no	0
3304	EIF6	0	0	1	0	0	no	1
3305	CDC42	0	0	1	0	0	no	1
3306	ARF3	0	0	1	0	0	no	0
3307	RAP1B	0	0	1	0	0	no	0
3308	RPS3A	0	0	1	0	0	no	1
3309	RPL26	0	0	1	0	0	no	1
3310	NUTF2	0	0	1	0	0	no	1
3311	YWHAG	0	0	1	0	0	no	0
3312	YWHAZ	0	0	1	0	0	no	0
3313	LRP2	0	0	1	0	1	YES	0
3314	EFNB1	0	0	1	0	0	no	1
3315	APLP2	0	0	1	0	1	YES	0
3316	TGM3	0	0	1	0	0	no	0
3317	C17orf67	0	0	1	1	0	no	0
3318	PTPRS	0	0	1	0	0	no	1
3319	EIF3I	0	0	1	0	0	no	1
3320	ZNF177	0	0	1	0	0	no	0
3321	UBE2V1	0	0	1	0	0	no	1
3322	GOLGA4	0	0	1	0	1	YES	0
3323	CLCA4	0	0	1	1	0	no	0
3324	KRT72	0	0	1	0	0	no	0
3325	PTPRR	0	0	1	0	1	YES	0
3326	MAN2A1	0	0	1	0	0	no	1
3327	ATP2B3	0	0	1	0	0	no	1
3328	TST	0	0	1	0	0	no	1
3329	GSTA3	0	0	1	0	0	no	1
3330	HIST2H2AC	0	0	1	0	0	no	0
3331	LY6K	0	0	1	1	0	no	1
3332	KRT24	0	0	1	0	0	no	1
3333	PRTG	0	0	1	0	1	YES	0
3334	ALDH1L2	0	0	1	0	0	no	1
3335	KRT71	0	0	1	0	0	no	0
3336	TUBB8	0	0	1	0	0	no	0
3337	PABPC1L	0	0	1	0	0	no	1
3338	EYS	0	0	1	1	0	no	0
3339	KPRP	0	0	1	0	0	no	0
3340	C2orf16	0	0	1	0	0	no	1
3341	TXNDC8	0	0	1	0	0	no	0
3342	TWF2	0	0	1	0	0	no	1
3343	FIGNL1	0	0	1	0	0	no	0
3344	NXPE4	0	0	1	1	0	no	0
3345	LYPD4	0	0	1	0	0	no	0
3346	DHRS11	0	0	1	1	0	no	1
3347	SBSN	0	0	1	1	1	YES	0
3348	FAT4	0	0	1	0	0	no	1
3349	SLC39A5	0	0	1	0	1	YES	0
3350	LDHAL6A	0	0	1	0	0	no	0
3351	GBP6	0	0	1	0	0	no	0
3352	UBN2	0	0	1	0	0	no	1
3353	FRMD7	0	0	1	0	0	no	0
3354	HIST2H3D	0	0	1	0	0	no	0
3355	HIST2H3C	0	0	1	0	0	no	0
3356	RAB11FIP4	0	0	1	0	0	no	0
3357	RAB43	0	0	1	0	0	no	1
3358	UEVLD	0	0	1	0	0	no	1
3359	CPNE9	0	0	1	0	0	no	0
3360	SYTL1	0	0	1	0	0	no	0
3361	TBC1D21	0	0	1	0	0	no	0
3362	SPPL2A	0	0	1	0	1	YES	0
3363	SLC37A2	0	0	1	0	0	no	0
3364	SNED1	0	0	1	1	0	no	0
3365	GIPC2	0	0	1	0	0	no	1
3366	LRRC15	0	0	1	0	1	YES	0
3367	ACOT11	0	0	1	0	0	no	1
3368	EVPL	0	0	1	0	0	no	1
3369	KAT2A	0	0	1	0	0	no	0
3370	COL26A1	0	0	1	1	1	YES	0
3371	ABHD14B	0	0	1	0	0	no	1
3372	ABCC11	0	0	1	0	0	no	0
3373	LOXL4	0	0	1	1	1	YES	0
3374	VPS50	0	0	1	0	0	no	1
3375	DNHD1	0	0	1	0	0	no	1
3376	CLIC6	0	0	1	0	0	no	0
3377	NECTIN4	0	0	1	1	0	no	1
3378	SERPINB11	0	0	1	0	0	no	0
3379	SPEN	0	0	1	0	0	no	1
3380	FAM129B	0	0	1	0	0	no	1
3381	P2RX4	0	0	1	0	0	no	1
3382	CORO1B	0	0	1	0	0	no	1
3383	TXNDC17	0	0	1	0	0	no	0
3384	VPS25	0	0	1	0	0	no	1
3385	SDF4	0	0	1	0	0	no	1
3386	ZNF649	0	0	1	0	0	no	0
3387	VAMP8	0	0	1	0	0	no	0
3388	C1orf116	0	0	1	0	0	no	1
3389	ACAT2	0	0	1	0	0	no	1
3390	PLVAP	0	0	1	0	0	no	0
3391	TTYH3	0	0	1	0	0	no	0
3392	GHITM	0	0	1	0	0	no	1
3393	MUC13	0	0	1	1	0	no	0
3394	DSN1	0	0	1	0	0	no	1
3395	PDZD7	0	0	1	0	0	no	0
3396	MOB1A	0	0	1	0	0	no	1
3397	TMEM8A	0	0	1	0	0	no	1
3398	XPNPEP1	0	0	1	0	0	no	1
3399	MYO5C	0	0	1	0	0	no	1
3400	TM7SF3	0	0	1	0	0	no	1
3401	FAT2	0	0	1	0	0	no	0
3402	CLIC5	0	0	1	0	0	no	1
3403	MAT2B	0	0	1	0	0	no	0
3404	ARHGEF12	0	0	1	0	0	no	1
3405	TMEM2	0	0	1	0	1	YES	0
3406	MID2	0	0	1	0	0	no	0
3407	PCOLCE2	0	0	1	1	0	no	1
3408	DNPEP	0	0	1	0	0	no	1
3409	MTUS1	0	0	1	0	0	no	1
3410	GRID1	0	0	1	0	0	no	0
3411	MYO6	0	0	1	0	0	no	0
3412	RPL26L1	0	0	1	0	0	no	1
3413	BAIAP2	0	0	1	0	0	no	1
3414	CHMP2B	0	0	1	0	0	no	1
3415	MTRNR2L13	0	0	1	1	0	no	0
3416	MTRNR2L11	0	0	1	1	0	no	0
3417	IGHV1-69-2	0	0	1	1	0	no	0
3418	MYO1G	0	0	1	0	0	no	0
3419	ACOT7	0	0	1	0	0	no	1
3420	MYO1C	0	0	1	0	0	no	1
3421	SNAP23	0	0	1	0	0	no	1
3422	STXBP3	0	0	1	0	0	no	1
3423	AP4M1	0	0	1	0	0	no	0
3424	RAB27B	0	0	1	0	0	no	1
3425	SLC22A2	0	0	1	0	0	no	0
3426	ALOX15B	0	0	1	0	0	no	1
3427	HSPA12A	0	0	1	0	0	no	1
3428	PPL	0	0	1	0	0	no	1
3429	LY75	0	0	1	0	0	no	1
3430	MAN1A2	0	0	1	0	0	no	1
3431	ACSL4	0	0	1	0	0	no	1
3432	SNX3	0	0	1	0	0	no	0
3433	RASSF9	0	0	1	0	0	no	0
3434	SMC2	0	0	1	0	0	no	1
3435	KRT75	0	0	1	0	0	no	1
3436	IGKV1D-16	0	0	1	1	0	no	0
3437	IGHG1	0	0	1	1	0	no	0
3438	IGHM	0	0	1	1	0	no	0
3439	IGHA1	0	0	1	1	0	no	0
3440	HLA-DRB1	0	0	1	0	0	no	0
3441	SLC4A1	0	0	1	0	0	no	0
3442	GAPDH	0	0	1	0	0	no	1
3443	ASL	0	0	1	0	0	no	1
3444	IGKV1-16	0	0	1	1	0	no	0
3445	IGKV1D-39	0	0	1	1	0	no	0
3446	IGKV3-11	0	0	1	1	0	no	0
3447	IGKV2-30	0	0	1	1	0	no	0
3448	IGKV5-2	0	0	1	1	0	no	0
3449	ITGAV	0	0	1	0	0	no	1
3450	HNRNPC	0	0	1	0	0	no	1
3451	UMOD	0	0	1	1	0	no	0
3452	YES1	0	0	1	0	0	no	1
3453	LYN	0	0	1	0	1	YES	0
3454	FH	0	0	1	0	0	no	1
3455	QDPR	0	0	1	0	0	no	1
3456	FBP1	0	0	1	0	0	no	1
3457	C4B_2	0	0	1	1	0	no	0
3458	H2AFZ	0	0	1	0	0	no	1
3459	CHTF8	0	0	1	0	0	no	1
3460	GSTT2B	0	0	1	0	0	no	1
3461	POTEI	0	0	1	0	0	no	0
3462	UBB	0	0	1	0	0	no	0
3463	HSPA5	0	0	1	0	0	no	1
3464	CD37	0	0	1	0	0	no	0
3465	MYH3	0	0	1	0	0	no	0
3466	KRT3	0	0	1	0	0	no	0
3467	MYL6B	0	0	1	0	1	YES	0
3468	DSP	0	0	1	0	1	YES	0
3469	MUC1	0	0	1	1	0	no	0
3470	GNB3	0	0	1	0	0	no	1
3471	CCL3L1	0	0	1	1	0	no	0
3472	CCL3L3	0	0	1	1	0	no	0
3473	CD53	0	0	1	0	0	no	0
3474	ATP4A	0	0	1	0	0	no	0
3475	HIST1H2AD	0	0	1	0	0	no	0
3476	ATP6V1B2	0	0	1	0	1	YES	0
3477	COMT	0	0	1	0	1	YES	0
3478	ITGA3	0	0	1	0	0	no	1
3479	ITGB7	0	0	1	0	0	no	1
3480	ITGB8	0	0	1	0	0	no	1
3481	MSN	0	0	1	0	0	no	1
3482	LAP3	0	0	1	0	0	no	1
3483	TYK2	0	0	1	0	0	no	1
3484	MARCKS	0	0	1	0	0	no	1
3485	ALDH3A1	0	0	1	0	1	YES	0
3486	L1CAM	0	0	1	0	0	no	1
3487	DUT	0	0	1	0	0	no	1
3488	ATP6V1E1	0	0	1	0	0	no	1
3489	RPL4	0	0	1	0	0	no	1
3490	PRPH	0	0	1	0	0	no	0
3491	CSK	0	0	1	0	1	YES	0
3492	GARS	0	0	1	1	0	no	1
3493	IARS	0	0	1	0	0	no	1
3494	SMARCA4	0	0	1	0	0	no	1
3495	FUT6	0	0	1	0	0	no	1
3496	HIRA	0	0	1	0	0	no	1
3497	ATP1B3	0	0	1	0	0	no	1
3498	ARSF	0	0	1	1	0	no	1
3499	EVA1C	0	0	1	0	0	no	0
3500	RAB8A	0	0	1	0	0	no	1
3501	RAB2A	0	0	1	0	0	no	0
3502	PCBD1	0	0	1	0	0	no	1
3503	RPL37A	0	0	1	0	0	no	1
3504	RHOA	0	0	1	0	0	no	0
3505	STXBP1	0	0	1	0	0	no	1
3506	RPS4X	0	0	1	0	0	no	0
3507	ACTA2	0	0	1	0	0	no	1
3508	RHOB	0	0	1	0	0	no	0
3509	RPL23A	0	0	1	0	0	no	0
3510	HIST1H3A	0	0	1	0	0	no	0
3511	HIST1H3B	0	0	1	0	0	no	0
3512	HIST1H3C	0	0	1	0	0	no	0
3513	HIST1H3I	0	0	1	0	0	no	0
3514	HIST1H3E	0	0	1	0	0	no	0
3515	HIST1H3F	0	0	1	0	0	no	0
3516	HIST1H3G	0	0	1	0	0	no	0
3517	GSTO1	0	0	1	0	0	no	0
3518	NKX6-1	0	0	1	0	0	no	1
3519	MUC5AC	0	0	1	1	1	YES	0
3520	FOLH1	0	0	1	0	0	no	0
3521	KRT17	0	0	1	0	0	no	1
3522	ACTN3	0	0	1	0	0	no	0
3523	PDE4C	0	0	1	0	0	no	0
3524	RBL2	0	0	1	0	0	no	1
3525	PDZK1IP1	0	0	1	0	0	no	1
3526	MTAP	0	0	1	0	0	no	1
3527	SLC13A2	0	0	1	0	0	no	0
3528	DNASE1L3	0	0	1	1	0	no	0
3529	MTMR2	0	0	1	0	1	YES	0
3530	CUL3	0	0	1	0	0	no	0
3531	CUL4B	0	0	1	0	0	no	1
3532	TSTA3	0	0	1	0	0	no	1
3533	SEPT2	0	0	1	0	0	no	1
3534	RAB3GAP1	0	0	1	0	0	no	1
3535	EEA1	0	0	1	0	1	YES	0
3536	SLC9A3R2	0	0	1	0	0	no	1
3537	GLE1	0	0	1	0	0	no	1
3538	MUM1L1	0	0	1	0	0	no	0
3539	EPHA10	0	0	1	1	0	no	0
3540	ELFN2	0	0	1	0	1	YES	0
3541	TPRG1L	0	0	1	0	1	YES	0
3542	CFAP70	0	0	1	0	0	no	0
3543	INTS11	0	0	1	0	0	no	1
3544	HIST2H2AA3	0	0	1	0	0	no	0
3545	HIST2H2AA4	0	0	1	0	0	no	0
3546	KLHL17	0	0	1	0	0	no	1
3547	STXBP4	0	0	1	0	0	no	1
3548	VPS13C	0	0	1	0	0	no	1
3549	SSH2	0	0	1	0	0	no	0
3550	CHST9	0	0	1	1	0	no	0
3551	DCXR	0	0	1	0	0	no	1
3552	BIVM	0	0	1	0	0	no	1
3553	SLC26A11	0	0	1	0	1	YES	0
3554	TMC8	0	0	1	0	0	no	1
3555	HIST2H2AB	0	0	1	0	0	no	1
3556	SLC44A2	0	0	1	0	1	YES	0
3557	ATP6V1C2	0	0	1	0	0	no	1
3558	GPRC5A	0	0	1	0	1	YES	0
3559	OR11L1	0	0	1	0	0	no	0
3560	SVIP	0	0	1	0	0	no	0
3561	LILRB4	0	0	1	0	0	no	0
3562	AKR7L	0	0	1	0	0	no	0
3563	TRMT10A	0	0	1	0	0	no	1
3564	LRRN4	0	0	1	0	0	no	1
3565	WDR60	0	0	1	0	0	no	1
3566	FAM151A	0	0	1	0	0	no	1
3567	NDRG1	0	0	1	0	0	no	1
3568	C1GALT1C1	0	0	1	0	0	no	1
3569	CYFIP2	0	0	1	0	0	no	1
3570	GAL3ST4	0	0	1	0	0	no	1
3571	NAPG	0	0	1	0	0	no	1
3572	ABCA3	0	0	1	0	0	no	1
3573	GPA33	0	0	1	0	0	no	0
3574	TM9SF2	0	0	1	0	0	no	0
3575	CIB1	0	0	1	0	0	no	1
3576	CPNE1	0	0	1	0	0	no	1
3577	CCT7	0	0	1	0	0	no	1
3578	SMO	0	0	1	0	0	no	0
3579	HIST1H2BN	0	0	1	0	0	no	1
3580	HIST1H2AJ	0	0	1	0	0	no	0
3581	HIST1H2BM	0	0	1	0	0	no	1
3582	HIST1H2BL	0	0	1	0	0	no	1
3583	ARPC5L	0	0	1	0	0	no	0
3584	PDCD1LG2	0	0	1	1	0	no	1
3585	TUBB6	0	0	1	0	0	no	0
3586	CRB3	0	0	1	0	1	YES	0
3587	RAB34	0	0	1	0	0	no	0
3588	RTN4R	0	0	1	0	0	no	1
3589	GLIPR2	0	0	1	0	1	YES	0
3590	KIR3DX1	0	0	1	1	0	no	0
3591	PRKRIP1	0	0	1	0	0	no	1
3592	NOX3	0	0	1	0	1	YES	0
3593	GLOD4	0	0	1	0	0	no	1
3594	SPON1	0	0	1	1	0	no	1
3595	NCOA5	0	0	1	0	0	no	1
3596	MOV10	0	0	1	0	0	no	1
3597	SMURF1	0	0	1	0	0	no	0
3598	LRRC4C	0	0	1	0	0	no	1
3599	NANS	0	0	1	0	0	no	1
3600	PHPT1	0	0	1	0	0	no	1
3601	SLC22A11	0	0	1	0	0	no	0
3602	KRT84	0	0	1	0	0	no	0
3603	SLC6A13	0	0	1	0	0	no	1
3604	ZNHIT6	0	0	1	0	1	YES	0
3605	CMTM6	0	0	1	0	0	no	0
3606	SUSD2	0	0	1	0	0	no	1
3607	NDRG3	0	0	1	0	0	no	0
3608	CEP164	0	0	1	0	0	no	1
3609	WASF3	0	0	1	0	0	no	0
3610	THSD7A	0	0	1	1	0	no	0
3611	RIMS2	0	0	1	0	0	no	1
3612	PPIAL4A	0	0	1	0	0	no	0
3613	ST14	0	0	1	0	1	YES	0
3614	LYVE1	0	0	1	0	0	no	0
3615	SCN10A	0	0	1	0	0	no	0
3616	HEBP2	0	0	1	0	0	no	0
3617	AUP1	0	0	1	0	1	YES	0
3618	CLIC4	0	0	1	0	0	no	1
3619	WASF2	0	0	1	0	0	no	1
3620	IGKV6-21	0	0	1	1	0	no	0
3621	IGKV3D-20	0	0	1	1	0	no	0
3622	IGHV1-3	0	0	1	1	0	no	0
3623	IGHV1-18	0	0	1	1	0	no	0
3624	IGHV3-20	0	0	1	1	0	no	0
3625	IGHV1-24	0	0	1	1	0	no	0
3626	IGHV4-28	0	0	1	1	0	no	0
3627	IGHV5-51	0	0	1	1	0	no	0
3628	IGHV1-58	0	0	1	1	0	no	0
3629	IGHV4-61	0	0	1	1	0	no	0
3630	IGHV3-66	0	0	1	1	0	no	0
3631	IGHV2-70D	0	0	1	1	0	no	0
3632	IGHJ1	0	0	1	1	0	no	0
3633	IGKV1-8	0	0	1	1	0	no	0
3634	IGKV2-24	0	0	1	1	0	no	0
3635	IGKV1-9	0	0	1	1	0	no	0
3636	IGKV1-6	0	0	1	1	0	no	0
3637	IGKV1-12	0	0	1	1	0	no	0
3638	STK25	0	0	1	0	0	no	0
3639	KRIT1	0	0	1	0	1	YES	0
3640	CCS	0	0	1	0	0	no	0
3641	SLC9A3R1	0	0	1	0	1	YES	0
3642	EIF3H	0	0	1	0	0	no	1
3643	TMPRSS2	0	0	1	1	1	YES	0
3644	TGFB1I1	0	0	1	0	0	no	1
3645	AHCYL1	0	0	1	0	0	no	1
3646	ICOSLG	0	0	1	0	0	no	1
3647	DNAJC13	0	0	1	0	1	YES	0
3648	CDH16	0	0	1	0	0	no	0
3649	ATP6AP2	0	0	1	0	0	no	0
3650	STAMBP	0	0	1	0	0	no	1
3651	OXSR1	0	0	1	0	0	no	1
3652	WIZ	0	0	1	0	0	no	1
3653	C1R	0	0	1	1	0	no	1
3654	IGLV1-40	0	0	1	1	0	no	0
3655	TUBB4A	0	0	1	0	0	no	1
3656	CAPNS1	0	0	1	0	0	no	1
3657	LCK	0	0	1	0	0	no	1
3658	IVL	0	0	1	0	0	no	1
3659	PRSS2	0	0	1	1	1	YES	0
3660	KRT19	0	0	1	0	0	no	1
3661	HNRNPA1	0	0	1	0	0	no	1
3662	APELA	0	0	1	1	0	no	0
3663	AKR1A1	0	0	1	0	0	no	1
3664	RPS2	0	0	1	0	0	no	1
3665	EPCAM	0	0	1	0	0	no	1
3666	NAGA	0	0	1	0	0	no	0
3667	RHOQ	0	0	1	0	1	YES	0
3668	CAPN2	0	0	1	0	0	no	1
3669	DES	0	0	1	0	0	no	1
3670	UBA1	0	0	1	0	0	no	1
3671	STOM	0	0	1	0	1	YES	0
3672	ANXA13	0	0	1	0	0	no	1
3673	MAN1A1	0	0	1	0	0	no	1
3674	GGT2	0	0	1	0	1	YES	0
3675	GPX4	0	0	1	0	0	no	1
3676	ECE1	0	0	1	0	0	no	0
3677	RPL5	0	0	1	0	0	no	1
3678	RPS5	0	0	1	0	0	no	1
3679	AARS	0	0	1	0	0	no	1
3680	SARS	0	0	1	0	0	no	1
3681	RAB5C	0	0	1	0	0	no	1
